Id,Prediction
11391,1
11392,1
11393,1
11394,0
11395,0
11396,1
11397,0
11398,1
11399,1
11400,1
11401,1
11402,1
11403,1
11404,1
11405,1
11406,1
11407,1
11408,1
11409,1
11410,1
11411,0
11412,1
11413,1
11414,1
11415,0
11416,1
11417,1
11418,1
11419,1
11420,1
11421,1
11422,1
11423,0
11424,1
11425,1
11426,1
11427,1
11428,1
11429,1
11430,1
11431,0
11432,1
11433,1
11434,1
11435,0
11436,1
11437,1
11438,1
11439,0
11440,1
11441,1
11442,1
11443,1
11444,1
11445,1
11446,1
11447,1
11448,1
11449,1
11450,1
11451,1
11452,1
11453,1
11454,1
11455,1
11456,1
11457,1
11458,1
11459,0
11460,1
11461,1
11462,1
11463,1
11464,1
11465,1
11466,1
11467,1
11468,0
11469,0
11470,1
11471,1
11472,1
11473,1
11474,1
11475,1
11476,1
11477,1
11478,1
11479,1
11480,1
11481,0
11482,0
11483,1
11484,1
11485,0
11486,1
11487,1
11488,1
11489,1
11490,1
11491,1
11492,1
11493,1
11494,0
11495,1
11496,0
11497,1
11498,1
11499,1
11500,1
11501,1
11502,1
11503,1
11504,1
11505,0
11506,1
11507,1
11508,1
11509,1
11510,1
11511,1
11512,1
11513,1
11514,1
11515,1
11516,1
11517,1
11518,1
11519,1
11520,1
11521,1
11522,1
11523,1
11524,1
11525,1
11526,1
11527,1
11528,0
11529,1
11530,0
11531,1
11532,1
11533,1
11534,1
11535,1
11536,1
11537,1
11538,1
11539,0
11540,1
11541,0
11542,1
11543,1
11544,1
11545,1
11546,1
11547,1
11548,0
11549,1
11550,1
11551,0
11552,1
11553,0
11554,1
11555,0
11556,1
11557,0
11558,1
11559,0
11560,0
11561,1
11562,1
11563,1
11564,1
11565,0
11566,1
11567,0
11568,0
11569,1
11570,1
11571,1
11572,1
11573,1
11574,0
11575,1
11576,1
11577,1
11578,1
11579,1
11580,1
11581,1
11582,1
11583,1
11584,1
11585,1
11586,1
11587,1
11588,1
11589,1
11590,1
11591,1
11592,1
11593,1
11594,1
11595,1
11596,1
11597,1
11598,0
11599,1
11600,1
11601,1
11602,1
11603,1
11604,1
11605,1
11606,1
11607,1
11608,1
11609,1
11610,0
11611,0
11612,0
11613,1
11614,1
11615,1
11616,1
11617,1
11618,1
11619,0
11620,0
11621,1
11622,1
11623,1
11624,0
11625,1
11626,0
11627,1
11628,1
11629,1
11630,1
11631,1
11632,1
11633,1
11634,1
11635,0
11636,1
11637,1
11638,0
11639,1
11640,1
11641,1
11642,1
11643,1
11644,1
11645,1
11646,1
11647,0
11648,1
11649,0
11650,1
11651,1
11652,1
11653,1
11654,1
11655,1
11656,1
11657,1
11658,1
11659,1
11660,1
11661,1
11662,1
11663,1
11664,1
11665,1
11666,1
11667,0
11668,1
11669,1
11670,1
11671,0
11672,1
11673,1
11674,1
11675,0
11676,1
11677,1
11678,1
11679,1
11680,1
11681,1
11682,1
11683,0
11684,0
11685,0
11686,1
11687,1
11688,1
11689,1
11690,1
11691,1
11692,0
11693,1
11694,1
11695,1
11696,0
11697,1
11698,1
11699,0
11700,1
11701,1
11702,1
11703,1
11704,1
11705,1
11706,1
11707,1
11708,1
11709,1
11710,1
11711,1
11712,0
11713,1
11714,0
11715,1
11716,1
11717,1
11718,1
11719,0
11720,1
11721,1
11722,1
11723,1
11724,1
11725,0
11726,1
11727,0
11728,1
11729,1
11730,0
11731,0
11732,1
11733,1
11734,1
11735,1
11736,1
11737,1
11738,1
11739,1
11740,1
11741,1
11742,1
11743,1
11744,1
11745,1
11746,1
11747,0
11748,1
11749,1
11750,1
11751,1
11752,1
11753,1
11754,1
11755,0
11756,1
11757,0
11758,1
11759,1
11760,0
11761,1
11762,1
11763,0
11764,1
11765,1
11766,1
11767,1
11768,0
11769,1
11770,1
11771,0
11772,1
11773,1
11774,1
11775,1
11776,1
11777,0
11778,0
11779,0
11780,1
11781,1
11782,1
11783,1
11784,0
11785,1
11786,1
11787,1
11788,0
11789,1
11790,1
11791,0
11792,0
11793,0
11794,1
11795,1
11796,0
11797,0
11798,1
11799,0
11800,1
11801,1
11802,1
11803,1
11804,1
11805,0
11806,1
11807,0
11808,1
11809,1
11810,1
11811,1
11812,1
11813,1
11814,1
11815,0
11816,1
11817,1
11818,1
11819,1
11820,1
11821,1
11822,1
11823,1
11824,1
11825,1
11826,1
11827,1
11828,1
11829,1
11830,0
11831,0
11832,0
11833,1
11834,0
11835,0
11836,1
11837,1
11838,1
11839,0
11840,0
11841,1
11842,0
11843,1
11844,1
11845,0
11846,0
11847,0
11848,1
11849,1
11850,1
11851,1
11852,1
11853,0
11854,0
11855,1
11856,1
11857,1
11858,0
11859,1
11860,1
11861,1
11862,0
11863,0
11864,1
11865,1
11866,1
11867,1
11868,1
11869,1
11870,1
11871,0
11872,1
11873,1
11874,1
11875,0
11876,1
11877,1
11878,1
11879,1
11880,0
11881,1
11882,1
11883,1
11884,1
11885,0
11886,1
11887,1
11888,1
11889,1
11890,1
11891,1
11892,1
11893,1
11894,1
11895,1
11896,1
11897,0
11898,1
11899,1
11900,1
11901,0
11902,1
11903,1
11904,0
11905,1
11906,1
11907,0
11908,1
11909,1
11910,1
11911,1
11912,1
11913,1
11914,1
11915,0
11916,1
11917,0
11918,1
11919,1
11920,1
11921,1
11922,1
11923,0
11924,1
11925,1
11926,1
11927,1
11928,0
11929,1
11930,1
11931,1
11932,1
11933,1
11934,0
11935,0
11936,1
11937,1
11938,1
11939,1
11940,1
11941,1
11942,1
11943,1
11944,0
11945,1
11946,1
11947,1
11948,1
11949,1
11950,1
11951,1
11952,1
11953,1
11954,0
11955,1
11956,1
11957,1
11958,1
11959,1
11960,1
11961,0
11962,1
11963,0
11964,1
11965,1
11966,1
11967,0
11968,1
11969,1
11970,1
11971,1
11972,0
11973,1
11974,0
11975,1
11976,1
11977,1
11978,1
11979,1
11980,1
11981,1
11982,0
11983,0
11984,1
11985,1
11986,1
11987,1
11988,1
11989,1
11990,1
11991,1
11992,1
11993,1
11994,1
11995,1
11996,0
11997,1
11998,0
11999,1
12000,1
12001,1
12002,0
12003,1
12004,1
12005,1
12006,0
12007,1
12008,1
12009,1
12010,1
12011,1
12012,1
12013,0
12014,1
12015,1
12016,0
12017,1
12018,0
12019,1
12020,1
12021,1
12022,1
12023,1
12024,1
12025,1
12026,1
12027,1
12028,1
12029,1
12030,1
12031,1
12032,1
12033,0
12034,1
12035,1
12036,1
12037,1
12038,0
12039,1
12040,1
12041,1
12042,1
12043,1
12044,1
12045,1
12046,1
12047,0
12048,1
12049,1
12050,1
12051,1
12052,1
12053,1
12054,1
12055,0
12056,1
12057,1
12058,0
12059,0
12060,0
12061,1
12062,1
12063,1
12064,0
12065,0
12066,1
12067,1
12068,1
12069,1
12070,0
12071,1
12072,0
12073,1
12074,1
12075,1
12076,1
12077,1
12078,1
12079,1
12080,1
12081,1
12082,1
12083,0
12084,1
12085,0
12086,1
12087,1
12088,1
12089,1
12090,1
12091,0
12092,1
12093,0
12094,1
12095,0
12096,1
12097,1
12098,0
12099,1
12100,1
12101,1
12102,0
12103,0
12104,1
12105,1
12106,0
12107,1
12108,1
12109,0
12110,1
12111,0
12112,1
12113,1
12114,1
12115,1
12116,0
12117,1
12118,1
12119,1
12120,0
12121,1
12122,1
12123,1
12124,0
12125,1
12126,1
12127,1
12128,0
12129,0
12130,1
12131,1
12132,0
12133,1
12134,0
12135,1
12136,0
12137,1
12138,1
12139,1
12140,1
12141,1
12142,1
12143,0
12144,1
12145,1
12146,0
12147,1
12148,1
12149,1
12150,1
12151,1
12152,1
12153,1
12154,1
12155,1
12156,0
12157,1
12158,1
12159,1
12160,1
12161,1
12162,1
12163,1
12164,0
12165,0
12166,1
12167,1
12168,1
12169,1
12170,1
12171,1
12172,1
12173,1
12174,1
12175,1
12176,1
12177,1
12178,0
12179,1
12180,0
12181,1
12182,1
12183,1
12184,1
12185,1
12186,1
12187,1
12188,1
12189,1
12190,1
12191,1
12192,1
12193,1
12194,1
12195,1
12196,1
12197,1
12198,1
12199,1
12200,1
12201,1
12202,0
12203,1
12204,0
12205,1
12206,0
12207,1
12208,1
12209,1
12210,1
12211,0
12212,1
12213,1
12214,1
12215,1
12216,0
12217,1
12218,1
12219,1
12220,1
12221,1
12222,0
12223,1
12224,1
12225,1
12226,1
12227,1
12228,1
12229,1
12230,1
12231,0
12232,0
12233,1
12234,1
12235,1
12236,1
12237,0
12238,1
12239,1
12240,1
12241,1
12242,1
12243,1
12244,1
12245,1
12246,1
12247,1
12248,1
12249,1
12250,1
12251,1
12252,1
12253,1
12254,1
12255,1
12256,1
12257,1
12258,1
12259,0
12260,1
12261,1
12262,1
12263,1
12264,1
12265,1
12266,1
12267,1
12268,1
12269,1
12270,1
12271,1
12272,1
12273,1
12274,1
12275,1
12276,1
12277,1
12278,1
12279,1
12280,1
12281,1
12282,1
12283,1
12284,0
12285,0
12286,1
12287,1
12288,0
12289,0
12290,1
12291,1
12292,1
12293,1
12294,0
12295,1
12296,0
12297,1
12298,1
12299,1
12300,0
12301,0
12302,1
12303,1
12304,0
12305,0
12306,1
12307,0
12308,1
12309,1
12310,1
12311,1
12312,1
12313,0
12314,1
12315,0
12316,0
12317,0
12318,1
12319,0
12320,1
12321,1
12322,1
12323,1
12324,1
12325,1
12326,1
12327,1
12328,1
12329,1
12330,1
12331,1
12332,0
12333,0
12334,0
12335,1
12336,1
12337,0
12338,1
12339,1
12340,1
12341,0
12342,1
12343,1
12344,1
12345,1
12346,1
12347,1
12348,1
12349,1
12350,1
12351,1
12352,0
12353,1
12354,1
12355,1
12356,1
12357,1
12358,1
12359,0
12360,0
12361,1
12362,1
12363,1
12364,1
12365,1
12366,1
12367,1
12368,1
12369,1
12370,1
12371,1
12372,1
12373,1
12374,0
12375,1
12376,1
12377,0
12378,1
12379,1
12380,1
12381,1
12382,1
12383,1
12384,0
12385,1
12386,1
12387,1
12388,1
12389,0
12390,1
12391,1
12392,1
12393,0
12394,1
12395,1
12396,1
12397,1
12398,1
12399,0
12400,0
12401,1
12402,1
12403,1
12404,1
12405,0
12406,0
12407,1
12408,1
12409,1
12410,1
12411,1
12412,1
12413,0
12414,1
12415,1
12416,1
12417,1
12418,1
12419,1
12420,1
12421,0
12422,0
12423,1
12424,1
12425,1
12426,0
12427,0
12428,1
12429,0
12430,0
12431,1
12432,1
12433,1
12434,1
12435,1
12436,1
12437,1
12438,1
12439,1
12440,1
12441,1
12442,1
12443,1
12444,1
12445,1
12446,0
12447,1
12448,1
12449,1
12450,1
12451,1
12452,1
12453,1
12454,1
12455,1
12456,1
12457,1
12458,1
12459,0
12460,1
12461,1
12462,1
12463,1
12464,1
12465,1
12466,1
12467,0
12468,1
12469,1
12470,1
12471,0
12472,1
12473,1
12474,1
12475,1
12476,1
12477,0
12478,1
12479,1
12480,1
12481,0
12482,1
12483,1
12484,1
12485,1
12486,1
12487,1
12488,1
12489,1
12490,1
12491,1
12492,1
12493,1
12494,1
12495,0
12496,1
12497,1
12498,1
12499,1
12500,1
12501,1
12502,1
12503,1
12504,1
12505,0
12506,0
12507,1
12508,1
12509,1
12510,1
12511,1
12512,1
12513,1
12514,1
12515,1
12516,1
12517,1
12518,1
12519,0
12520,1
12521,1
12522,1
12523,1
12524,1
12525,1
12526,1
12527,1
12528,1
12529,0
12530,1
12531,1
12532,0
12533,1
12534,1
12535,0
12536,1
12537,1
12538,0
12539,1
12540,0
12541,1
12542,0
12543,1
12544,1
12545,1
12546,1
12547,0
12548,1
12549,1
12550,1
12551,1
12552,1
12553,1
12554,1
12555,1
12556,0
12557,0
12558,1
12559,0
12560,1
12561,1
12562,1
12563,1
12564,1
12565,1
12566,1
12567,1
12568,0
12569,1
12570,1
12571,1
12572,0
12573,0
12574,1
12575,1
12576,1
12577,1
12578,1
12579,1
12580,1
12581,0
12582,1
12583,1
12584,1
12585,1
12586,1
12587,0
12588,1
12589,1
12590,1
12591,1
12592,1
12593,0
12594,0
12595,1
12596,1
12597,1
12598,1
12599,0
12600,1
12601,1
12602,1
12603,1
12604,1
12605,1
12606,0
12607,1
12608,0
12609,1
12610,1
12611,1
12612,1
12613,1
12614,1
12615,1
12616,1
12617,1
12618,0
12619,1
12620,0
12621,1
12622,1
12623,1
12624,1
12625,1
12626,1
12627,1
12628,1
12629,1
12630,1
12631,1
12632,1
12633,1
12634,0
12635,1
12636,1
12637,1
12638,1
12639,0
12640,1
12641,0
12642,0
12643,0
12644,1
12645,1
12646,1
12647,0
12648,0
12649,1
12650,1
12651,1
12652,1
12653,0
12654,1
12655,1
12656,0
12657,1
12658,1
12659,1
12660,1
12661,1
12662,1
12663,1
12664,1
12665,0
12666,1
12667,1
12668,1
12669,1
12670,1
12671,1
12672,1
12673,1
12674,1
12675,1
12676,1
12677,0
12678,1
12679,1
12680,0
12681,1
12682,1
12683,1
12684,0
12685,1
12686,1
12687,1
12688,1
12689,1
12690,1
12691,1
12692,1
12693,1
12694,1
12695,1
12696,1
12697,1
12698,1
12699,0
12700,1
12701,1
12702,1
12703,1
12704,1
12705,1
12706,1
12707,1
12708,1
12709,0
12710,0
12711,1
12712,1
12713,1
12714,1
12715,1
12716,1
12717,1
12718,0
12719,1
12720,1
12721,1
12722,1
12723,1
12724,0
12725,1
12726,1
12727,1
12728,1
12729,1
12730,1
12731,1
12732,1
12733,1
12734,1
12735,1
12736,1
12737,1
12738,1
12739,1
12740,0
12741,1
12742,1
12743,1
12744,1
12745,1
12746,1
12747,0
12748,1
12749,0
12750,1
12751,1
12752,1
12753,1
12754,1
12755,1
12756,1
12757,0
12758,1
12759,0
12760,0
12761,1
12762,1
12763,1
12764,0
12765,1
12766,1
12767,1
12768,1
12769,1
12770,1
12771,1
12772,1
12773,1
12774,0
12775,1
12776,0
12777,0
12778,1
12779,0
12780,1
12781,1
12782,1
12783,0
12784,1
12785,1
12786,1
12787,1
12788,0
12789,1
12790,1
12791,0
12792,0
12793,1
12794,1
12795,1
12796,1
12797,1
12798,1
12799,1
12800,1
12801,1
12802,1
12803,1
12804,1
12805,1
12806,1
12807,1
12808,0
12809,0
12810,1
12811,0
12812,1
12813,1
12814,1
12815,1
12816,1
12817,1
12818,1
12819,1
12820,1
12821,1
12822,1
12823,1
12824,1
12825,1
12826,1
12827,1
12828,1
12829,1
12830,1
12831,1
12832,0
12833,1
12834,1
12835,1
12836,1
12837,1
12838,1
12839,1
12840,0
12841,0
12842,1
12843,1
12844,1
12845,1
12846,1
12847,1
12848,0
12849,1
12850,0
12851,0
12852,1
12853,1
12854,1
12855,1
12856,1
12857,1
12858,1
12859,1
12860,1
12861,1
12862,0
12863,1
12864,1
12865,0
12866,1
12867,1
12868,0
12869,1
12870,1
12871,1
12872,0
12873,1
12874,1
12875,1
12876,1
12877,0
12878,1
12879,1
12880,1
12881,1
12882,1
12883,1
12884,0
12885,1
12886,1
12887,1
12888,1
12889,1
12890,1
12891,1
12892,0
12893,1
12894,1
12895,1
12896,1
12897,1
12898,1
12899,1
12900,1
12901,1
12902,0
12903,1
12904,1
12905,0
12906,1
12907,1
12908,1
12909,1
12910,1
12911,1
12912,1
12913,1
12914,1
12915,0
12916,1
12917,0
12918,0
12919,0
12920,1
12921,0
12922,1
12923,1
12924,1
12925,1
12926,1
12927,1
12928,1
12929,1
12930,1
12931,1
12932,1
12933,0
12934,0
12935,1
12936,1
12937,1
12938,1
12939,1
12940,1
12941,1
12942,1
12943,1
12944,1
12945,1
12946,1
12947,1
12948,1
12949,1
12950,1
12951,1
12952,1
12953,0
12954,1
12955,1
12956,1
12957,1
12958,1
12959,1
12960,0
12961,0
12962,1
12963,0
12964,1
12965,1
12966,1
12967,1
12968,0
12969,1
12970,1
12971,1
12972,1
12973,0
12974,1
12975,1
12976,0
12977,1
12978,1
12979,1
12980,0
12981,1
12982,0
12983,1
12984,1
12985,1
12986,1
12987,0
12988,0
12989,1
12990,1
12991,0
12992,0
12993,1
12994,1
12995,1
12996,1
12997,1
12998,1
12999,1
13000,1
13001,1
13002,1
13003,1
13004,1
13005,1
13006,0
13007,1
13008,1
13009,1
13010,1
13011,1
13012,1
13013,1
13014,1
13015,0
13016,1
13017,1
13018,1
13019,1
13020,0
13021,1
13022,1
13023,1
13024,1
13025,1
13026,1
13027,1
13028,1
13029,0
13030,1
13031,1
13032,1
13033,1
13034,1
13035,1
13036,0
13037,0
13038,1
13039,1
13040,0
13041,0
13042,1
13043,1
13044,1
13045,0
13046,1
13047,0
13048,1
13049,0
13050,1
13051,1
13052,1
13053,1
13054,1
13055,1
13056,0
13057,1
13058,1
13059,1
13060,0
13061,1
13062,0
13063,1
13064,1
13065,1
13066,1
13067,1
13068,1
13069,1
13070,1
13071,1
13072,1
13073,1
13074,1
13075,1
13076,1
13077,1
13078,1
13079,1
13080,1
13081,0
13082,1
13083,1
13084,0
13085,1
13086,0
13087,0
13088,1
13089,1
13090,0
13091,1
13092,1
13093,1
13094,1
13095,1
13096,1
13097,1
13098,1
13099,0
13100,1
13101,1
13102,1
13103,1
13104,0
13105,1
13106,1
13107,1
13108,1
13109,1
13110,1
13111,1
13112,1
13113,1
13114,1
13115,1
13116,1
13117,1
13118,1
13119,1
13120,1
13121,1
13122,1
13123,1
13124,1
13125,1
13126,1
13127,1
13128,1
13129,1
13130,1
13131,0
13132,1
13133,1
13134,0
13135,1
13136,0
13137,1
13138,1
13139,1
13140,0
13141,1
13142,1
13143,0
13144,1
13145,1
13146,1
13147,1
13148,1
13149,1
13150,1
13151,1
13152,0
13153,1
13154,1
13155,1
13156,0
13157,0
13158,1
13159,1
13160,1
13161,0
13162,0
13163,0
13164,0
13165,1
13166,0
13167,1
13168,0
13169,1
13170,0
13171,1
13172,1
13173,1
13174,1
13175,1
13176,1
13177,1
13178,1
13179,1
13180,0
13181,1
13182,1
13183,1
13184,1
13185,1
13186,1
13187,0
13188,0
13189,1
13190,0
13191,1
13192,1
13193,1
13194,1
13195,1
13196,1
13197,1
13198,1
13199,1
13200,1
13201,1
13202,1
13203,1
13204,1
13205,1
13206,1
13207,0
13208,1
13209,1
13210,1
13211,1
13212,1
13213,1
13214,1
13215,1
13216,1
13217,1
13218,1
13219,1
13220,1
13221,1
13222,1
13223,1
13224,1
13225,1
13226,1
13227,1
13228,1
13229,1
13230,1
13231,1
13232,1
13233,1
13234,1
13235,1
13236,1
13237,1
13238,1
13239,1
13240,0
13241,1
13242,1
13243,1
13244,1
13245,1
13246,1
13247,1
13248,1
13249,0
13250,1
13251,1
13252,1
13253,1
13254,1
13255,1
13256,1
13257,1
13258,1
13259,1
13260,0
13261,1
13262,0
13263,0
13264,1
13265,1
13266,1
13267,1
13268,1
13269,0
13270,1
13271,1
13272,0
13273,1
13274,1
13275,1
13276,1
13277,1
13278,0
13279,0
13280,1
13281,0
13282,1
13283,1
13284,0
13285,1
13286,1
13287,1
13288,1
13289,1
13290,1
13291,1
13292,1
13293,0
13294,0
13295,1
13296,0
13297,0
13298,1
13299,1
13300,1
13301,1
13302,0
13303,0
13304,1
13305,1
13306,1
13307,1
13308,1
13309,0
13310,1
13311,1
13312,0
13313,0
13314,1
13315,1
13316,1
13317,0
13318,1
13319,1
13320,1
13321,1
13322,1
13323,1
13324,1
13325,1
13326,1
13327,0
13328,1
13329,1
13330,1
13331,1
13332,1
13333,1
13334,1
13335,1
13336,0
13337,1
13338,1
13339,0
13340,1
13341,1
13342,1
13343,1
13344,1
13345,1
13346,1
13347,1
13348,0
13349,0
13350,1
13351,1
13352,1
13353,1
13354,1
13355,1
13356,1
13357,1
13358,1
13359,1
13360,0
13361,0
13362,0
13363,1
13364,1
13365,1
13366,1
13367,1
13368,1
13369,1
13370,1
13371,1
13372,1
13373,0
13374,1
13375,1
13376,1
13377,1
13378,0
13379,0
13380,1
13381,1
13382,1
13383,1
13384,1
13385,0
13386,0
13387,1
13388,1
13389,1
13390,1
13391,1
13392,1
13393,1
13394,1
13395,1
13396,1
13397,1
13398,1
13399,0
13400,0
13401,1
13402,1
13403,0
13404,0
13405,1
13406,1
13407,0
13408,0
13409,1
13410,1
13411,1
13412,0
13413,0
13414,1
13415,1
13416,1
13417,0
13418,1
13419,1
13420,1
13421,1
13422,1
13423,1
13424,0
13425,1
13426,1
13427,0
13428,1
13429,1
13430,1
13431,1
13432,1
13433,0
13434,0
13435,1
13436,0
13437,1
13438,1
13439,1
13440,1
13441,1
13442,1
13443,1
13444,1
13445,1
13446,1
13447,1
13448,1
13449,1
13450,1
13451,1
13452,0
13453,0
13454,0
13455,1
13456,1
13457,1
13458,1
13459,0
13460,1
13461,0
13462,1
13463,1
13464,1
13465,1
13466,0
13467,1
13468,1
13469,1
13470,1
13471,1
13472,1
13473,1
13474,0
13475,1
13476,1
13477,0
13478,1
13479,1
13480,1
13481,1
13482,0
13483,0
13484,1
13485,0
13486,1
13487,0
13488,0
13489,1
13490,1
13491,1
13492,1
13493,1
13494,1
13495,1
13496,1
13497,1
13498,1
13499,1
13500,1
13501,1
13502,1
13503,1
13504,1
13505,1
13506,1
13507,1
13508,1
13509,1
13510,1
13511,1
13512,0
13513,0
13514,1
13515,1
13516,1
13517,1
13518,1
13519,1
13520,1
13521,1
13522,1
13523,0
13524,1
13525,1
13526,1
13527,1
13528,1
13529,1
13530,0
13531,1
13532,1
13533,1
13534,1
13535,1
13536,1
13537,1
13538,1
13539,1
13540,1
13541,0
13542,1
13543,1
13544,1
13545,1
13546,1
13547,1
13548,1
13549,1
13550,1
13551,0
13552,1
13553,0
13554,1
13555,1
13556,1
13557,1
13558,0
13559,1
13560,1
13561,1
13562,1
13563,1
13564,1
13565,1
13566,1
13567,1
13568,1
13569,1
13570,1
13571,1
13572,1
13573,1
13574,1
13575,1
13576,0
13577,1
13578,1
13579,1
13580,1
13581,0
13582,0
13583,1
13584,1
13585,1
13586,1
13587,0
13588,1
13589,1
13590,1
13591,0
13592,1
13593,1
13594,1
13595,1
13596,1
13597,1
13598,1
13599,1
13600,1
13601,1
13602,1
13603,1
13604,0
13605,1
13606,1
13607,1
13608,1
13609,1
13610,1
13611,1
13612,0
13613,1
13614,1
13615,1
13616,1
13617,0
13618,1
13619,1
13620,1
13621,1
13622,1
13623,1
13624,1
13625,1
13626,1
13627,1
13628,1
13629,1
13630,0
13631,1
13632,1
13633,1
13634,1
13635,1
13636,1
13637,1
13638,1
13639,0
13640,1
13641,1
13642,0
13643,0
13644,0
13645,1
13646,1
13647,1
13648,1
13649,1
13650,1
13651,1
13652,0
13653,1
13654,1
13655,1
13656,1
13657,0
13658,1
13659,1
13660,1
13661,1
13662,1
13663,1
13664,1
13665,1
13666,0
13667,0
13668,1
13669,1
13670,1
13671,1
13672,1
13673,1
13674,0
13675,1
13676,1
13677,1
13678,1
13679,1
13680,1
13681,1
13682,1
13683,0
13684,1
13685,0
13686,1
13687,1
13688,1
13689,0
13690,1
13691,1
13692,1
13693,0
13694,1
13695,1
13696,1
13697,1
13698,0
13699,0
13700,1
13701,1
13702,1
13703,1
13704,1
13705,0
13706,1
13707,0
13708,1
13709,1
13710,1
13711,1
13712,1
13713,1
13714,1
13715,1
13716,0
13717,1
13718,1
13719,1
13720,1
13721,1
13722,1
13723,1
13724,1
13725,1
13726,1
13727,1
13728,0
13729,0
13730,1
13731,1
13732,0
13733,0
13734,1
13735,1
13736,0
13737,1
13738,1
13739,1
13740,1
13741,1
13742,1
13743,1
13744,1
13745,1
13746,1
13747,1
13748,1
13749,1
13750,1
13751,1
13752,1
13753,0
13754,1
13755,1
13756,1
13757,1
13758,1
13759,1
13760,1
13761,1
13762,1
13763,0
13764,1
13765,1
13766,1
13767,0
13768,1
13769,1
13770,0
13771,1
13772,0
13773,0
13774,1
13775,1
13776,0
13777,1
13778,1
13779,0
13780,1
13781,1
13782,1
13783,0
13784,1
13785,0
13786,1
13787,1
13788,0
13789,0
13790,1
13791,0
13792,0
13793,1
13794,1
13795,1
13796,1
13797,1
13798,1
13799,0
13800,1
13801,1
13802,1
13803,1
13804,0
13805,1
13806,1
13807,0
13808,1
13809,1
13810,1
13811,1
13812,1
13813,1
13814,1
13815,1
13816,1
13817,1
13818,1
13819,1
13820,1
13821,1
13822,1
13823,1
13824,1
13825,1
13826,0
13827,1
13828,0
13829,1
13830,1
13831,1
13832,1
13833,0
13834,1
13835,1
13836,1
13837,0
13838,0
13839,1
13840,1
13841,1
13842,0
13843,1
13844,1
13845,0
13846,0
13847,1
13848,1
13849,1
13850,1
13851,0
13852,0
13853,1
13854,1
13855,1
13856,0
13857,1
13858,1
13859,0
13860,1
13861,1
13862,1
13863,1
13864,0
13865,1
13866,1
13867,0
13868,1
13869,1
13870,1
13871,1
13872,1
13873,1
13874,1
13875,1
13876,1
13877,1
13878,1
13879,0
13880,1
13881,1
13882,0
13883,1
13884,1
13885,1
13886,0
13887,1
13888,1
13889,1
13890,1
13891,1
13892,1
13893,1
13894,1
13895,1
13896,1
13897,1
13898,0
13899,1
13900,1
13901,0
13902,0
13903,1
13904,1
13905,1
13906,1
13907,1
13908,0
13909,1
13910,1
13911,1
13912,1
13913,1
13914,1
13915,1
13916,1
13917,1
13918,1
13919,1
13920,1
13921,1
13922,1
13923,1
13924,0
13925,1
13926,1
13927,1
13928,1
13929,1
13930,1
13931,0
13932,1
13933,0
13934,1
13935,1
13936,0
13937,1
13938,1
13939,1
13940,0
13941,0
13942,1
13943,1
13944,1
13945,1
13946,1
13947,1
13948,1
13949,0
13950,1
13951,1
13952,1
13953,0
13954,1
13955,1
13956,1
13957,1
13958,1
13959,0
13960,1
13961,1
13962,1
13963,1
13964,0
13965,1
13966,1
13967,1
13968,0
13969,1
13970,0
13971,1
13972,1
13973,1
13974,1
13975,1
13976,0
13977,0
13978,0
13979,1
13980,1
13981,1
13982,1
13983,1
13984,1
13985,1
13986,1
13987,1
13988,1
13989,1
13990,1
13991,0
13992,1
13993,1
13994,1
13995,0
13996,1
13997,1
13998,1
13999,1
14000,1
14001,1
14002,1
14003,1
14004,0
14005,1
14006,0
14007,0
14008,1
14009,1
14010,1
14011,1
14012,1
14013,1
14014,1
14015,1
14016,1
14017,0
14018,1
14019,0
14020,1
14021,1
14022,1
14023,1
14024,1
14025,0
14026,1
14027,1
14028,0
14029,1
14030,0
14031,1
14032,1
14033,1
14034,1
14035,1
14036,1
14037,1
14038,1
14039,1
14040,1
14041,1
14042,1
14043,1
14044,1
14045,1
14046,1
14047,0
14048,1
14049,1
14050,1
14051,0
14052,1
14053,1
14054,1
14055,1
14056,1
14057,0
14058,1
14059,1
14060,1
14061,1
14062,1
14063,1
14064,1
14065,1
14066,1
14067,1
14068,0
14069,1
14070,1
14071,1
14072,1
14073,1
14074,1
14075,1
14076,0
14077,1
14078,1
14079,0
14080,1
14081,1
14082,1
14083,1
14084,1
14085,1
14086,1
14087,0
14088,0
14089,1
14090,1
14091,1
14092,1
14093,0
14094,1
14095,1
14096,1
14097,0
14098,1
14099,1
14100,1
14101,1
14102,1
14103,1
14104,1
14105,1
14106,1
14107,0
14108,1
14109,1
14110,0
14111,1
14112,1
14113,1
14114,1
14115,1
14116,1
14117,1
14118,1
14119,0
14120,1
14121,1
14122,1
14123,0
14124,1
14125,1
14126,1
14127,1
14128,0
14129,1
14130,1
14131,1
14132,1
14133,1
14134,1
14135,1
14136,1
14137,1
14138,0
14139,1
14140,0
14141,1
14142,1
14143,1
14144,1
14145,1
14146,1
14147,1
14148,1
14149,1
14150,1
14151,1
14152,1
14153,1
14154,1
14155,1
14156,1
14157,1
14158,1
14159,1
14160,0
14161,1
14162,1
14163,1
14164,1
14165,0
14166,1
14167,1
14168,1
14169,1
14170,1
14171,1
14172,1
14173,0
14174,0
14175,1
14176,1
14177,1
14178,1
14179,1
14180,1
14181,1
14182,0
14183,1
14184,1
14185,1
14186,1
14187,1
14188,1
